Date,ISOWeek,DOI,Version,Category,Title,Authors
2026-04-06,15,10.64898/2026.03.31.715540,1,genomics,Brain cell type nuclei enrichment without fixative for nanoCUT&Tag and other omics approaches,"Ziegler, K. C.; van Dalen, J. D.; Bedwell, L. A.; Transfeld, J. L.; Nott, A."
2026-04-06,15,10.64898/2026.04.02.716015,1,bioengineering,Aging modifies microstructure and material properties of mineralized cartilage and subchondral bone in the murine knee,"Müller, L.; Blouin, S.; Pedrinazzi, E.; van Lenthe, G. H.; Hego, A.; Weinkamer, R.; Hartmann, M. A.; Ruffoni, D."
2026-04-06,15,10.64898/2026.04.01.715915,1,bioengineering,"Biohybrid Robots with Embedded Conductive Fibers for Actuation, Sensing, and Closed-loop Control","Xie, X.; Zhao, Y.; Wu, R.; Xu, W.; Bennington, M. J.; Daso, R.; Liu, J.; Surendran, A.; Hester, J.; Webster-Wood, V.; Cheng, T.; Rivnay, J."
2026-04-06,15,10.64898/2026.04.02.716020,1,bioinformatics,Multistage Machine Learning Reveals Circadian Gene Programs and Supports a Retina-Choroid Axis in Myopia Development,"Watcharapalakorn, A.; Poyomtip, T.; Tawonkasiwattanakun, P.; Dewi, P. K. K.; Thomrongsuwannakij, T.; Mahawan, T."
2026-04-06,15,10.64898/2026.04.03.716272,1,bioinformatics,"MolClaw: An Autonomous Agent with Hierarchical Skills for Drug Molecule Evaluation, Screening, and Optimization","Zhang, L.; Wang, L.; Sun, X.; Tang, W.; Su, H.; Qian, Y.; Yang, Q.; Li, Q.; Tang, Z.; Sun, H.; Han, Y.; Jiang, Y.; Lou, W.; Zhou, B.; Wang, X.; Bai, L.; Xie, Z."
2026-04-06,15,10.64898/2026.04.01.707237,1,biophysics,Label-Free 4D Holotomography with Depth-Adaptive Segmentation for Quantitative Analysis of Lipid Droplet Dynamics in Hepatic Organoids,"cho, j.; lee, h.; oh, c.; park, j.; park, s.; koo, b.-k.; Park, Y."
2026-04-06,15,10.64898/2026.04.02.716017,1,plant biology,Cyclic electron transport via the NDH complex sustains photosynthesis and productivity under fluctuating and sub-optimal environments,"Kodama, H.; Yamori, W."
2026-04-06,15,10.64898/2026.04.02.715788,1,plant biology,OEP24.1 involved in carbon allocation is a receptor of piecemeal plastid autophagy in Arabidopsis,"Lambret, L.; Le Hir, R.; Luo, J.; Chardon, F.; Marmagne, A.; Masclaux-Daubresse, C."
2026-04-06,15,10.64898/2026.04.02.716022,1,neuroscience,Selonsertib-Eluting Electrode Coating Attenuates Cochlear Injury Pathways,"Ogier, J. M.; Caballero-Aguilar, L. M.; Leeming, M. G.; Nisbet, D. R.; Nayagam, B. A."
2026-04-06,15,10.64898/2026.04.01.715990,1,neuroscience,The long noncoding RNA Dory is required for female but not male spatial learning and memory,"Jung, S.; Cummins, M. J.; Altaf, S.; Heggen, R.; Poljak, A.; Delerue, F.; Ittner, L. M.; Mattick, J. S."
2026-04-06,15,10.64898/2026.03.30.715369,1,developmental biology,Comparison of immunohistochemistry methods in embryonic chicken corneal tissue,"Harkins, J.; Hill, M.; Chojnowski, J."
2026-04-06,15,10.64898/2026.04.02.716025,1,biophysics,Repeatable quantum-hardware execution of a fast local-topology surrogate for hyperthermal sarcomeric oscillations,"Shintani, S. A."
2026-04-06,15,10.64898/2026.04.01.715909,1,bioengineering,VesSynth: Tubes Are All You Need for Robust Cross-Scale Cross-Modal 3D Vessel Segmentation,"Mauri, C.; Mckenzie, A.; Analoro, C.; Yeon, E.; Coviello, R.; Mora, J.; Chollet, E.; Deden Binder, L.; Mahar, A.; Lin, S.; Benlahcen, M.; Ream, A.; Jama, A.; Garcia, I.; Tran, N.; Onta, P.; Wood, S.; Willis, A.; Mahmood, A.; Sinoballa, G.; Malki, A.; Tran, K.; Malireddy, V.; Onumajuru, N.; Lakshmanan, S.; Hercules Landaverde, K.; Sidow, R.; Wood, D.; Nguyen, B.; Hernandez, J.; Bernier, M.; Hunter, J.; Malki, A.; Tum, A.; Chavez, V.; Shahu, Z.; Vasi, I.; Visser, A.; Ghaouta, Z.; Bond, F.; Vigneshwaran, R.; Kirkpatrick, E.; Avalos Barbosa, M.; Rauh, K.; Herisse, R.; Garcia Pallares, E.; Zeng, X."
2026-04-06,15,10.64898/2026.04.02.715579,1,physiology,Dynamic proteomic profiling reveals protein-specific regulation of synthesis rates underpinning the divergent adaptation of human muscle to endurance and resistance training,"Stead, C. A.; Thomas, A. C. Q.; Ma, P.; Szumlanski, M.; D'Souza, A. C.; McKendry, J.; Lim, C.; McLeod, J. C.; McGlory, C.; Siekmann, I.; Burniston, J. G.; Phillips, S. M."
2026-04-06,15,10.64898/2026.04.01.715808,1,systems biology,Integrative Multi-cohort Transcriptomics and Network Pharmacology Analysis Reveals Key Network Nodes and Potential Drug Clues in PCOS Granulosa Cells,"Zhang, X.; Fang, J.; Liu, Z.; Li, S.; Jin, F.; Guo, L.; Qiang, R.; Zhu, Y.; Hou, T.; Li, J.; Liu, Y."
2026-04-06,15,10.64898/2026.04.01.715809,1,immunology,Viral persistence and antiretroviral therapy shape systemic immune aging in treated HIV infection,"Zhang, Y.; Matzaraki, V.; Navas, A.; Vadaq, N.; Blaauw, M.; Vos, W.; Groenendijk, A.; Eekeren, L. v.; Stalenhoef, J. E.; Riza, A.-L.; Streata, I.; Kumar, V.; Boahen, C. K.; Berrevoets, M. A. H.; Rokx, C.; Delporte, M.; Joosten, L. A.; Xu, C.-J.; Li, Y.; Vandekerckhove, L.; Ven, A. v. d.; Netea, M. G."
2026-04-06,15,10.64898/2026.04.03.716403,1,microbiology,"Atlas of HIV cis-regulatory elements reveals extensive transcriptional variation across clades, isolates, and within individuals","Engin, B.; ElSadec, M. Y.; Finkelberg, J. A.; Taslim, T. H.; Bryant, D. L.; Soto-Ugaldi, L.; Kales, S.; Ho, C.-H.; Dashtiahangar, M.; Munoz-Esquivel, G.; Morara, E.; Purinton, J.; D'Elia, B.; Castro, R.; Chandok, H.; Paz, M. A.; Siggers, T.; Ray, J. P.; Henderson, A. J.; Tewhey, R.; Fuxman Bass, J. I."
2026-04-06,15,10.64898/2026.04.03.716119,1,molecular biology,Hepatitis B virus proteome analysis identifies apolipoprotein C1 facilitating particle production and virus entry,"Yang, S.; Nebioglu, F.; Pham, M. T.; Lin, Y.-C.; Pichlmair, A.; Nkongolo, S.; Scaturro, P.; Urban, S.; Seitz, S.; Bartenschlager, R."
2026-04-06,15,10.64898/2026.04.01.715896,1,cell biology,A comparative analysis of liver tissue and novel primary organoid cultures from ruminants reveals species-specific immune architecture and metabolic specialization,"Garner, M. E.; Price, D. R. G.; McCarron, P.; Bartley, D. J.; Faber, M. N.; Quinn, B.; Robinson, M. W.; Smith, D."
2026-04-06,15,10.64898/2026.04.02.716027,1,developmental biology,The dynamics of piRNA expression in Blattella germanica ovaries,"Pujal, D.; Ylla, G.; Bau, J.; Piulachs, M.-D."
2026-04-06,15,10.64898/2026.04.02.716019,1,developmental biology,Interactive Effects of Biological Maturation and Relative Age Effect on Talent Identification for U16 Elite Soccer Players,"Li, X.; Gong, Y.; Jiang, W.; Li, Y.; Zhang, W.; Wang, D.; Wang, H.; LUO, C."
2026-04-06,15,10.64898/2026.04.01.715933,1,evolutionary biology,Repeatability of adaptation in interacting species,"Hablützel, L.; MacPherson, A.; Bank, C."
2026-04-06,15,10.64898/2026.04.01.715931,1,evolutionary biology,Genetic architecture of cichlid brain morphology,"Morris, J.; Rivas-Sanchez, D. F.; Elkin, J.; Hickey, A.; Fischer, B.; Marconi, A.; Durbin, R.; Turner, G. F.; Santos, M. E.; Montgomery, S. H."
2026-04-06,15,10.64898/2026.04.01.715806,1,genetics,A Statistical Method to Estimate the Population-Level Frequencies of Plasmodium falciparum Haplotypes with Pfhrp2/3 Deletions in the Presence of Mixed-Clone Infections,"Kayanula, L.; Verma, K.; Kumar Bharti, P.; Schneider, K. A."
2026-04-06,15,10.64898/2026.04.01.715805,1,bioinformatics,Domain classification of archaeal proteomes reveals conserved fold repertoire,"Schaeffer, R. D.; Pei, J.; Guo, R.; Zhang, J.; Medvedev, K.; Cong, Q.; Grishin, N."
2026-04-06,15,10.64898/2026.04.02.716158,1,cancer biology,Ex vivo stem-like cell families model evolution of glioblastoma therapeutic resistance,"Prelli, M.; De Bacco, F.; Casanova, E.; Maniscalco, S.; Biagioni, G.; Reato, G.; Mahmoudi, S.; Calogero, R. A.; Panero, M.; Boasso, E.; Casorzo, L.; Crisafulli, G.; Bartolini, A.; Macagno, M.; Nagel, Z. D.; Bertero, L.; Cassoni, P.; Zeppa, P.; Cofano, F.; Garbossa, D.; Orzan, F.; Boccaccio, C."
2026-04-06,15,10.64898/2026.04.01.715954,1,systems biology,Investigating the dynamics of heat acclimation in pig through transcriptome analysis of blood samples,"Huau, G.; Liaubet, L.; Labrune, Y.; Campos, P. H. R. F.; Gilbert, H.; Renaudeau, D."
2026-04-06,15,10.64898/2026.04.01.715942,1,immunology,Metabolic Drivers of Disease Activity and Complications in Crohns Disease: A Retrospective Cross-Sectional Study,"Pan, Y.; Huang, S.; Qin, S.; Liu, Z.; Liang, Y.; Jiang, H."
2026-04-06,15,10.64898/2026.04.02.716099,1,microbiology,Novel African Rhinolophus bat ACE2 sequences reveal the determinants of Afro-Eurasian sarbecovirus entry,"Zhang, Y.; Fujita, S.; Kajihara, M.; Changula, K.; Hang?ombe, B. M.; Kawakubo, S.; Lytras, S.; Ito, J.; Kanai, A.; Yutaka, S.; Takada, A.; Sato, K."
2026-04-06,15,10.64898/2026.04.02.716163,1,microbiology,Methanol-specific methyltransferase isozymes have large carbon kinetic isotope effects that impact methane isotopic signatures,"Gropp, J.; Stolper, D. A.; Nayak, D. D."
2026-04-06,15,10.64898/2026.04.02.716100,1,molecular biology,Non-canonical histone H3.3 and its chaperones HIRA and DAXX participate in the regulation of KSHV latency,"McMahon, S.; Jain, V.; Morozov, V.; Sethuraman, S.; Hu, J.; Shekhar, R.; Keil, N.; Turner, P.; Ishov, A. M.; Renne, R."
2026-04-06,15,10.64898/2026.04.02.716145,1,cancer biology,Oncogenic RAS-driven α2 integrin induction under nutrient stress promotes cancer cell motility,"Yanes, B.; Nazemi, M.; Bao, Z.; Bacchetti, R.; Oyelade, I.; Rainero, E."
2026-04-06,15,10.64898/2026.04.02.716218,1,pathology,METTL14-dependent m6A modification restrains interferon signaling to prevent myocarditis and dilated Cardiomyopathy,"Xi, Y.; Kuempel, J.; Choi, S.; DeSpain, P.; Zhang, T.; Zhu, J.; Osborn, A.; Rivera, R.; Zhong, S.; Wang, Y.-X.; Li, Z.; West, A. P.; Li, C.; Tong, C. W.; Zhang, X.; Peng, X."
2026-04-06,15,10.64898/2026.04.02.713872,1,developmental biology,Spermatogonial stem cells and their differentiation roadmap throughout marmoset development,"Paturlanne, J. M.; Di Persio, S.; Lange, T.; Odroniec, A.; Bhaskaran, J.; Fietz, D.; Li, X.; Woeste, M.; Wistuba, J.; Busch, A. S.; Vaquerizas, J. M.; Meyer zu Hoerste, G.; Sandmann, S.; Schlatt, S.; Laurentino, S.; Neuhaus, N."
2026-04-06,15,10.64898/2026.04.02.716034,1,animal behavior and cognition,Consolation behaviour in pigs: Prior exposure to group members in need of help drives targeted affiliation and facilitates social buffering,"Lopez Caicoya, A.; Janicka, W.; Moscovice, L. R."
2026-04-06,15,10.64898/2026.04.02.716042,1,bioinformatics,From Parametric Guessing to Graph-Grounded Answers: Building Reliable ChatGPT-like tools for Plant Science,"Itharajula, M.; Lim, S. C.; Mutwil, M."
2026-04-06,15,10.64898/2026.04.02.716084,1,plant biology,Depletion of Chloroplast HSP70B Triggers Proteostasis Collapse and Compromises Thylakoid Membrane Integrity in Chlamydomonas,"Probst, A.; Schmollinger, S.; Berg, J.; Unger, A.-K.; Strenkert, D.; Geimer, S.; Sommer, F.; Schroda, M."
2026-04-06,15,10.64898/2026.04.02.715475,1,zoology,Forensic Identification of Confiscated Helmeted Hornbill (Rhinoplax vigil) Casques and Implications for Individual Quantification in Wildlife Crimes,"Shen, Y.; He, K.; Wang, W.; Huang, L.; Chen, J."
2026-04-06,15,10.64898/2026.04.02.714099,1,neuroscience,Improving Emotion Classification by Combining fNIRS-Derived Hemodynamic Responses with Peripheral Physiological Signals,"Ikeda, S.; Tsukawaki, S.; Nozawa, T."
2026-04-06,15,10.64898/2026.04.02.716067,1,neuroscience,Bi-cross-validation: a data-driven method to evaluate dynamic functional connectivity models in fMRI,"Wei, Y.; Smith, S. M.; Gohil, C.; Huang, R.; Griffin, B.; Cho, S.; Adaszewski, S.; Fraessle, S.; Woolrich, M. W.; Farahibozorg, S.-R."
2026-04-06,15,10.64898/2026.04.02.707990,1,neuroscience,Patient-Derived PSEN1 Cerebral Organoids Revealed Parallel Development of Amyloid-β Accumulation and Network Dysfunction,"Angelovski, A.; Hribkova, H.; Sedmik, J.; Liscakova, B.; Svecova, O.; Cesnarikova, S.; Amruz Cerna, K.; Pospisilova, V.; Kral, M.; Kolajova, M.; Klimes, P.; Bohaciakova, D.; Marketa, B."
2026-04-06,15,10.64898/2026.04.02.716049,1,immunology,Healing helminths: The disease-modifying potential of helminth-derived proteins in animal models of inflammatory disease,"Stucke, S.; Feeney, A.; Lalor, R.; Donnelly, S. D.; Dalton, J. P.; McKernan, D.; Dowd, E."
2026-04-06,15,10.64898/2026.04.02.716092,1,biochemistry,Rapid protocol for mitochondria isolation from cardiomyocytes employing cell strainer-based procedure,"Lewandowska, J.; Kalenik, B.; Szewczyk, A.; Wrzosek, A."
2026-04-06,15,10.64898/2026.04.02.716069,1,bioengineering,Scaffold-Free Acoustic Levitation Platforms Enable Scalable Culture of Neuronal Spheroids and Assembly of Layered Cortico - Striatal Assembloids,"Dupuis, C.; Viraye, G.; Mousset, X.; Jeger-Madiot, N.; Aider, J.-L.; Peyrin, J.-M."
2026-04-06,15,10.64898/2026.04.02.712692,1,bioinformatics,Statistical signals indicate a dependence between amino acid backbone conformation and the translated synonymous codon,"Rosenberg, A.; Marx, A.; Bronstein, A. M."
2026-04-06,15,10.64898/2026.04.02.716053,1,bioinformatics,EV-Net: A computational framework to model extracellular vesicles-mediated communication,"Torrejon, E.; Sleegers, J.; Matthiesen, R.; Macedo, M. P.; Baudot, A.; Machado de Oliveira, R."
2026-04-06,15,10.64898/2026.04.02.715787,1,bioinformatics,NovoTax: prokaryotic strain identification from mass spectrometry-based proteomics data,"Svedberg, D.; Mateus, A."
2026-04-06,15,10.64898/2026.04.02.716066,1,biophysics,A Rapid and Universal Pipeline for High-Resolution GPCR Structure Determination through In Silico Construct Optimization and de novo Protein Design,"Kojima, A.; Kawakami, K.; Kobayashi, N.; Kobayashi, K.; Matsui, T. E.; Uemoto, K.; Gu, Y.; Narita, T. J.; Kugawa, M.; Fukuda, M.; Kato, H. E."
2026-04-06,15,10.64898/2026.04.02.716032,1,biophysics,Impact of intercalators on the properties of DNA analyzed by molecular dynamics simulations,"Ishida, H.; Kono, H."
2026-04-06,15,10.64898/2026.04.02.716058,1,cancer biology,Heterogeneous Sensitivity to Src Inhibitors in Oral Squamous Cell Carcinoma and Its Implications for Combination Therapy with Cisplatin,"Ofusa, Y.; Noguchi, T.; Mizukami, H.; Ohba, K."
2026-04-06,15,10.64898/2026.04.02.716104,1,physiology,The Colonic Mucus Layer is Thinner and is Associated with Goblet Cell Hyperplasia in the db/db Mouse Model of Type 2 Diabetes,"Rowe, M. C.; Demuynck, M.; Sharma, A.; Nowell, C. J.; Owyong, C.; Perera, N.; Tang, N. J.; Veldhuis, N. A.; Rajasekhar, P.; Ritchie, R. H.; De Blasio, M. J.; Carbone, S. E.; Poole, D. P."
2026-04-06,15,10.64898/2026.04.02.716074,1,physiology,Hepatic HIF2α modulates extra-hepatic disease-associated phenotypes during metabolic dysfunction-associated steatotic liver disease,"Holzner, L. M. W.; Korpershoek, R. M.; Niu, Y.; Cochrane, A.; Darwin, P. M.; Babuta, J.; Nazeer, A.; Castro, C.; Sowton, A. P.; Knapton, A. E.; Thackray, B. D.; Griffin, J. L.; Hall, Z.; Giussani, D. A.; Wüst, R. C. I.; Murray, A. J."
2026-04-06,15,10.64898/2026.04.02.716082,1,plant biology,Metabolic Engineering Boosts Strigolactone Production in Nicotiana benthamiana and Uncovers a Novel P450 Function,"Dong, M.; Niu, C.; Qiu, Z.; Zhong, X.; Welsch, R.; Yao, R.; Bouwmeester, H. J.; Dong, L.; Li, C."
2026-04-06,15,10.64898/2026.04.02.710456,1,plant biology,Harnessing within-cultivar variation to identify hidden genetic resistance using single plant-omics,"Redmond, E. J.; Li, M.; Holden, S.; Awan, M. J. A.; Zhang, Y.; Gill, J. S.; Virhia, J.; Hargreaves, J.; Danks, P.; Sleath, B.; Subramaniam, R.; Hicks, C.; Overy, D. P.; Brar, G. S.; Ezer, D."
2026-04-06,15,10.64898/2026.04.02.715577,1,neuroscience,Multimodal imaging reveals no evidence for magnetite-based magnetoreceptors in the mole-rat eye,"Moritz, L.; Nath, K.; Walsh, E. P.; Sternberg, A.; Becher, E.; Lange, A.; Falkenberg, G.; Brueckner, D.; Diwoky, C.; Bredies, K.; Brammerloh, M.; Howard, D.; Paterson, D. J.; Medjoubi, K.; Irsen, S.; Wolf-Kuemmeth, S.; Zhang, L.; Daniel, M. M. M.; Simpson, D. A.; Begall, S.; Malkemper, E. P."
2026-04-06,15,10.64898/2026.04.02.715729,1,neuroscience,Bridging the microstructural gap in human connectomics using hierarchical phase-contrast tomography as a reference for diffusion MRI in the human brain,"Wanjau, E.; Chourrout, M.; Maffei, C.; Balbastre, Y.; Keenlyside, A.; Brunet, J.; Sharma, A.; Huang, S. Y.; Tafforeau, P.; Fischl, B.; Yendiki, A.; Lee, P. D.; Walsh, C."
2026-04-06,15,10.64898/2026.04.02.716040,1,neuroscience,Dopamine dynamics in human anterior cingulate cortex during Pavlovian-instrumental conflict,"Nazemorroaya, A.; Batten, S.; Grunfeld, I.; Torres, A.; Celaya, X.; Moreland, O.; Lattuca, C.; Wagle, A.; Nikjou, D.; Barbosa, L. S.; Lohrenz, T.; Chiu, P.; Brewer, G. A.; McClure, S.; Witcher, M. R.; Bina, R. W.; Montague, P. R.; Dayan, P.; Bang, D."
2026-04-06,15,10.64898/2026.04.02.716016,1,neuroscience,Brain Functional Connectivity Signatures of Craving Across Substance Use Disorders: A Transdiagnostic Approach,"Boehmer, J.; Esch, L.-F.; Eidenmueller, K.; Nkrumah, R. O.; Wetzel, L.; Reinhardt, P.; Zacharias, N.; Winterer, G.; Bach, P.; Spanagel, R.; Ende, G.; Sommer, W. H.; Walter, H."
2026-04-06,15,10.64898/2026.04.02.716080,1,neuroscience,Removing head ganglia in amphibious centipedes unveils descending contribution to versatile locomotor repertoire,"Yasui, K.; Standen, E. M.; Kano, T.; Aonuma, H.; Ishiguro, A."
2026-04-06,15,10.64898/2026.04.02.713107,1,immunology,From bats to humans: uncovering ISG15 as a new resistance factor in type 1 diabetes,"Martin-Vazquez, E.; Yi, X.; Fernandes Bonfim, M.; Jawurek, S.; Zimath, P. L.; Roca-Rivada, A.; Garcia Oliveira, J.; Costa-Junior, J. M.; Pattou, F.; Kerr-Conte, J.; Nacher, M.; Montanya, E.; Ilegems, E.; Wesley, J. D.; Title, A. C.; Yesildag, B.; Hagai, T.; Op de Beeck, A.; Eizirik, D. L."
2026-04-06,15,10.64898/2026.04.02.716113,1,animal behavior and cognition,"Energetics and behavior during predation in wild, schooling white mullet (Mugil curema)","Mukherjee, I.; Liao, J."
2026-04-06,15,10.64898/2026.04.02.716101,1,animal behavior and cognition,Persistent male survival advantage in a protogynous hermaphrodite fish,"Pessina, L.; Bshary, R."
2026-04-06,15,10.64898/2026.04.02.716062,1,animal behavior and cognition,BioDCASE: Using data challenges to make community advances in computational bioacoustics,"Stowell, D.; Nolasco, I.; McEwen, B.; Vidana Vila, E.; Jean-Labadye, L.; Benhamadi, Y.; Lostanlen, V.; Dubus, G.; Hoffman, B.; Linhart, P.; Morandi, I.; Cazau, D.; White, E.; White, P.; Miller, B.; Nguyen Hong Duc, P.; Schall, E.; Parcerisas, C.; Gros-Martial, A.; Moummad, I."
2026-04-06,15,10.64898/2026.04.02.716112,1,biochemistry,Synonymous coding significantly affects the domain swapping propensity of myoglobin,"Marx, A.; Dor, S."
